user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
707,1506828988347444,1506828988000,3,119592,1506828988615,4,3,2,1,21,5
707,1506828988347444,1506828988000,3,202436,1506829330533,4,3,2,1,21,1
707,1506828988347444,1506828988000,3,237620,1506829360533,4,3,2,1,21,1
708,1506828991788445,1506828991000,2,68866,1506829050054,2,4,2,1,8,2
708,1506828991788445,1506828991000,2,96663,1506829080054,2,4,2,1,8,2
709,1506828997370446,1506828997000,2,207122,1506829464591,4,3,2,1,21,1
709,1506828997370446,1506828997000,2,157541,1506829494591,4,3,2,1,21,1
710,1506828997113447,1506828997000,2,284847,1506829735365,4,3,20,1,21,1
710,1506828997113447,1506828997000,2,68866,1506829765365,4,3,20,1,21,1
711,1506828997847448,1506828997000,2,108854,1506828997952,4,3,2,1,17,2
711,1506828997847448,1506828997000,2,96663,1506829027952,4,3,2,1,17,2
712,1506829014116449,1506829014000,2,48973,1506829056683,4,4,20,1,6,1
712,1506829014116449,1506829014000,2,96663,1506829086683,4,4,20,1,6,1
713,1506829016108450,1506829016000,5,293264,1506829191837,4,1,17,1,8,1
713,1506829016108450,1506829016000,5,159359,1506829384243,4,1,17,1,8,1
713,1506829016108450,1506829016000,5,168868,1506829853069,4,1,17,1,8,1
713,1506829016108450,1506829016000,5,97600,1506829986761,4,1,17,1,8,7
713,1506829016108450,1506829016000,5,363291,1506830016761,4,1,17,1,8,7
714,1506829016149451,1506829016000,2,157541,1506829177745,4,3,2,1,13,1
714,1506829016149451,1506829016000,2,237620,1506829207745,4,3,2,1,13,1
715,1506829019193452,1506829019000,3,108854,1506829189243,4,3,2,1,25,1
715,1506829019193452,1506829019000,3,233769,1506829930532,4,3,2,1,25,1
715,1506829019193452,1506829019000,3,355245,1506829960532,4,3,2,1,25,1
716,1506829046114453,1506829046000,3,119592,1506829094257,4,1,17,1,26,2
716,1506829046114453,1506829046000,3,304583,1506829193009,4,1,17,1,26,1
716,1506829046114453,1506829046000,3,304250,1506829223009,4,1,17,1,26,1
717,1506829049120454,1506829049000,2,119592,1506830022848,4,3,2,1,6,2
717,1506829049120454,1506829049000,2,202436,1506830052848,4,3,2,1,6,2
718,1506829050477455,1506829050000,5,119592,1506829570433,4,3,20,1,24,2
718,1506829050477455,1506829050000,5,96663,1506829620940,4,3,20,1,24,1
718,1506829050477455,1506829050000,5,202436,1506829709098,4,3,20,1,24,2
718,1506829050477455,1506829050000,5,159359,1506830065232,4,3,20,1,24,1
718,1506829050477455,1506829050000,5,293264,1506830095232,4,3,20,1,24,1
719,1506829063383456,1506829063000,2,108854,1506829105992,4,3,2,1,11,1
719,1506829063383456,1506829063000,2,157541,1506829135992,4,3,2,1,11,1
720,1506829068647457,1506829068000,4,141517,1506829296941,4,3,2,1,12,1
720,1506829068647457,1506829068000,4,284847,1506829350694,4,3,2,1,12,1
720,1506829068647457,1506829068000,4,157861,1506829578262,4,3,2,1,12,1
720,1506829068647457,1506829068000,4,363291,1506829608262,4,3,2,1,12,1
721,1506829070186458,1506829070000,4,83576,1506829126876,4,3,2,1,7,1
721,1506829070186458,1506829070000,4,83472,1506829191634,4,3,2,1,7,1
721,1506829070186458,1506829070000,4,84094,1506829246796,4,3,2,1,7,1
721,1506829070186458,1506829070000,4,284847,1506829276796,4,3,2,1,7,1
722,1506829070388459,1506829070000,2,235840,1506829768977,4,1,17,1,11,2
722,1506829070388459,1506829070000,2,96663,1506829798977,4,1,17,1,11,2
723,1506829074253460,1506829074000,2,119592,1506829189387,4,3,20,10,28,2
723,1506829074253460,1506829074000,2,68866,1506829219387,4,3,20,10,28,2
724,1506829077895461,1506829077000,2,159359,1506829127541,4,3,2,1,8,2
724,1506829077895461,1506829077000,2,96663,1506829157541,4,3,2,1,8,2
725,1506829092398462,1506829092000,2,284847,1506829433295,4,3,2,1,21,2
725,1506829092398462,1506829092000,2,235840,1506829463295,4,3,2,1,21,2
726,1506829093685463,1506829093000,2,108854,1506829134552,4,3,2,1,22,2
726,1506829093685463,1506829093000,2,119592,1506829164552,4,3,2,1,22,2
727,1506829095343464,1506829095000,2,96663,1506829095467,4,4,20,11,28,7
727,1506829095343464,1506829095000,2,68866,1506829125467,4,4,20,11,28,7
728,1506829101102465,1506829101000,4,202436,1506829125212,4,3,2,1,8,2
728,1506829101102465,1506829101000,4,284847,1506829283397,4,3,2,1,8,2
728,1506829101102465,1506829101000,4,145166,1506829413125,4,3,2,1,8,2
728,1506829101102465,1506829101000,4,284845,1506829443125,4,3,2,1,8,2
729,1506829106185466,1506829106000,2,199539,1506829115637,4,1,17,1,25,5
729,1506829106185466,1506829106000,2,106819,1506829145637,4,1,17,1,25,5
730,1506829110700467,1506829110000,4,355549,1506829115024,4,1,17,1,25,5
730,1506829110700467,1506829110000,4,355540,1506829143200,4,1,17,1,25,1
730,1506829110700467,1506829110000,4,355530,1506829185286,4,1,17,1,25,1
730,1506829110700467,1506829110000,4,355543,1506829215286,4,1,17,1,25,1
731,1506829121112468,1506829121000,2,119592,1506829171375,4,1,17,1,5,2
731,1506829121112468,1506829121000,2,96663,1506829201375,4,1,17,1,5,2
732,1506829125579469,1506829125000,3,106886,1506829237020,4,1,17,1,25,1
732,1506829125579469,1506829125000,3,96663,1506829259478,4,1,17,1,25,1
732,1506829125579469,1506829125000,3,119592,1506829289478,4,1,17,1,25,1
733,1506829134368470,1506829134000,2,235840,1506829291705,4,3,2,1,21,2
733,1506829134368470,1506829134000,2,68866,1506829321705,4,3,2,1,21,2
734,1506829141266471,1506829141000,2,68866,1506829199337,4,3,2,1,21,2
734,1506829141266471,1506829141000,2,96663,1506829229337,4,3,2,1,21,2
735,1506829159142472,1506829159000,2,145166,1506829306745,4,1,17,1,24,2
735,1506829159142472,1506829159000,2,119592,1506829336745,4,1,17,1,24,2
736,1506829162948473,1506829162000,2,68866,1506829199925,4,3,20,1,8,2
736,1506829162948473,1506829162000,2,96663,1506829229925,4,3,20,1,8,2
737,1506829175299474,1506829175000,7,119592,1506829283740,4,3,20,1,8,2
737,1506829175299474,1506829175000,7,96663,1506829392452,4,3,20,1,8,1
737,1506829175299474,1506829175000,7,96954,1506829502266,4,3,20,1,8,1
737,1506829175299474,1506829175000,7,284847,1506829624194,4,3,20,1,8,1
737,1506829175299474,1506829175000,7,342239,1506829743950,4,3,20,1,8,1
737,1506829175299474,1506829175000,7,332114,1506829802743,4,3,20,1,8,1
737,1506829175299474,1506829175000,7,363291,1506829832743,4,3,20,1,8,1
738,1506829176140475,1506829176000,3,157541,1506829270013,4,3,20,1,25,1
738,1506829176140475,1506829176000,3,233769,1506829427555,4,3,20,1,25,1
738,1506829176140475,1506829176000,3,234995,1506829457555,4,3,20,1,25,1
739,1506829177427476,1506829177000,2,106819,1506829305598,4,1,17,1,16,1
739,1506829177427476,1506829177000,2,68866,1506829335598,4,1,17,1,16,1
740,1506829186276477,1506829186000,7,16833,1506829286699,4,3,19,1,4,1
