user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
168563,1508053009123646,1508053009000,2,206763,1508053060310,4,1,17,1,21,2
168563,1508053009123646,1508053009000,2,208981,1508053090310,4,1,17,1,21,2
1819,1508053031299647,1508053031000,4,208981,1508053058144,4,3,2,1,25,2
1819,1508053031299647,1508053031000,4,186604,1508053376460,4,3,2,1,25,1
1819,1508053031299647,1508053031000,4,321728,1508053436319,4,3,2,1,25,1
1819,1508053031299647,1508053031000,4,321336,1508053466319,4,3,2,1,25,1
242877,1508053033671648,1508053033000,3,206763,1508053089922,4,3,2,1,5,2
242877,1508053033671648,1508053033000,3,208970,1508053426979,4,3,2,1,5,1
242877,1508053033671648,1508053033000,3,73361,1508053456979,4,3,2,1,5,1
308351,1508053040181649,1508053040000,2,164042,1508053054494,4,4,2,1,14,5
308351,1508053040181649,1508053040000,2,206763,1508053084494,4,4,2,1,14,5
145963,1508053064687650,1508053064000,2,107302,1508053526219,4,1,17,1,9,1
145963,1508053064687650,1508053064000,2,206763,1508053556219,4,1,17,1,9,1
308352,1508053075428651,1508053075000,3,70217,1508053152093,4,1,17,1,5,1
308352,1508053075428651,1508053075000,3,337143,1508053425993,4,1,17,1,5,1
308352,1508053075428651,1508053075000,3,288528,1508053455993,4,1,17,1,5,1
44501,1508053079217652,1508053079000,4,337143,1508053155025,4,3,2,1,13,1
44501,1508053079217652,1508053079000,4,129640,1508053423639,4,3,2,1,13,1
44501,1508053079217652,1508053079000,4,162817,1508054057725,4,3,2,1,13,1
44501,1508053079217652,1508053079000,4,234698,1508054087725,4,3,2,1,13,1
43672,1508053100245653,1508053100000,3,206763,1508053728888,4,3,20,1,25,2
43672,1508053100245653,1508053100000,3,199474,1508054024458,4,3,20,1,25,2
43672,1508053100245653,1508053100000,3,343256,1508054054458,4,3,20,1,25,2
284285,1508053120396654,1508053120000,4,162817,1508054909503,4,1,17,1,6,1
284285,1508053120396654,1508053120000,4,354086,1508055011718,4,1,17,1,6,1
284285,1508053120396654,1508053120000,4,168637,1508056192099,4,1,17,1,6,1
284285,1508053120396654,1508053120000,4,161580,1508056222099,4,1,17,1,6,1
41503,1508053150118655,1508053150000,5,119490,1508053644887,4,1,17,1,11,1
41503,1508053150118655,1508053150000,5,160557,1508055091530,4,1,17,1,11,2
41503,1508053150118655,1508053150000,5,343256,1508055535814,4,1,17,1,11,2
41503,1508053150118655,1508053150000,5,199474,1508055618257,4,1,17,1,11,1
41503,1508053150118655,1508053150000,5,57748,1508055648257,4,1,17,1,11,1
2549,1508053156247656,1508053156000,2,352727,1508053840784,4,3,2,1,25,1
2549,1508053156247656,1508053156000,2,70215,1508053870784,4,3,2,1,25,1
6968,1508053184407657,1508053184000,2,159275,1508053186101,4,3,20,1,21,1
6968,1508053184407657,1508053184000,2,161580,1508053216101,4,3,20,1,21,1
214279,1508053187205658,1508053187000,2,199474,1508053266890,4,3,20,3,28,2
214279,1508053187205658,1508053187000,2,168564,1508053296890,4,3,20,3,28,2
2284,1508053209122659,1508053209000,3,202652,1508053954072,4,3,2,1,19,1
2284,1508053209122659,1508053209000,3,160557,1508053971957,4,3,2,1,19,1
2284,1508053209122659,1508053209000,3,70217,1508054001957,4,3,2,1,19,1
82491,1508053233102660,1508053233000,2,16829,1508053385893,4,1,17,1,4,1
82491,1508053233102660,1508053233000,2,16463,1508053415893,4,1,17,1,4,1
95196,1508053234354661,1508053234000,4,20691,1508053409666,4,3,2,1,13,2
95196,1508053234354661,1508053234000,4,96210,1508053510135,4,3,2,1,13,2
95196,1508053234354661,1508053234000,4,337441,1508053535527,4,3,2,1,13,2
95196,1508053234354661,1508053234000,4,288440,1508053565527,4,3,2,1,13,2
44136,1508053249790662,1508053249000,5,31696,1508053971267,4,3,2,1,5,1
44136,1508053249790662,1508053249000,5,31691,1508054084596,4,3,2,1,5,1
44136,1508053249790662,1508053249000,5,30589,1508054258566,4,3,2,1,5,1
44136,1508053249790662,1508053249000,5,161580,1508054433572,4,3,2,1,5,1
44136,1508053249790662,1508053249000,5,32624,1508054463572,4,3,2,1,5,1
61765,1508053273150663,1508053273000,2,208981,1508053326526,4,3,2,1,5,1
61765,1508053273150663,1508053273000,2,97616,1508053356526,4,3,2,1,5,1
201695,1508053275351664,1508053275000,2,199474,1508053303873,4,4,2,11,28,2
201695,1508053275351664,1508053275000,2,293513,1508053333873,4,4,2,11,28,2
27057,1508053281555665,1508053281000,2,343256,1508053491056,4,1,17,1,25,2
27057,1508053281555665,1508053281000,2,199474,1508053521056,4,1,17,1,25,2
25570,1508053288137666,1508053288000,3,199474,1508053493555,4,3,2,1,25,2
25570,1508053288137666,1508053288000,3,284154,1508053803216,4,3,2,1,25,1
25570,1508053288137666,1508053288000,3,331128,1508053833216,4,3,2,1,25,1
303720,1508053294317667,1508053294000,2,70217,1508053372003,4,3,2,1,25,2
303720,1508053294317667,1508053294000,2,175423,1508053402003,4,3,2,1,25,2
172435,1508053321388668,1508053321000,2,206763,1508054144915,4,1,17,1,21,1
172435,1508053321388668,1508053321000,2,58619,1508054174915,4,1,17,1,21,1
26123,1508053344206669,1508053344000,4,343256,1508053467732,4,3,20,1,21,2
26123,1508053344206669,1508053344000,4,168564,1508053659598,4,3,20,1,21,2
26123,1508053344206669,1508053344000,4,336261,1508053715000,4,3,20,1,21,1
26123,1508053344206669,1508053344000,4,156658,1508053745000,4,3,20,1,21,1
199683,1508053345366670,1508053345000,2,277720,1508061602565,4,1,17,1,25,2
199683,1508053345366670,1508053345000,2,199474,1508061632565,4,1,17,1,25,2
1785,1508053363261671,1508053363000,2,168564,1508053404476,4,3,2,6,28,2
1785,1508053363261671,1508053363000,2,343256,1508053434476,4,3,2,6,28,2
217045,1508053363330672,1508053363000,2,206763,1508055215929,4,3,2,1,14,7
217045,1508053363330672,1508053363000,2,199474,1508055245929,4,3,2,1,14,7
306419,1508053372116673,1508053372000,2,209348,1508054732587,4,3,2,1,24,1
306419,1508053372116673,1508053372000,2,337143,1508054762587,4,3,2,1,24,1
249071,1508053374267674,1508053374000,4,199474,1508054218817,4,1,17,3,28,2
249071,1508053374267674,1508053374000,4,331128,1508054367152,4,1,17,3,28,1
249071,1508053374267674,1508053374000,4,293334,1508054536189,4,1,17,3,28,1
249071,1508053374267674,1508053374000,4,30895,1508054566189,4,1,17,3,28,1
26067,1508053399698675,1508053399000,3,70217,1508053874748,4,3,20,1,8,2
26067,1508053399698675,1508053399000,3,199474,1508054012419,4,3,20,1,8,2
26067,1508053399698675,1508053399000,3,168564,1508054042419,4,3,20,1,8,2
2069,1508053404217676,1508053404000,3,206763,1508053633521,4,1,17,8,28,2
2069,1508053404217676,1508053404000,3,168564,1508053988499,4,1,17,8,28,2
2069,1508053404217676,1508053404000,3,343256,1508054018499,4,1,17,8,28,2
203588,1508053418373677,1508053418000,2,206763,1508054042014,4,3,2,1,13,2
203588,1508053418373677,1508053418000,2,209013,1508054072014,4,3,2,1,13,2
11803,1508053424195678,1508053424000,2,199474,1508053594545,4,3,2,7,28,2
11803,1508053424195678,1508053424000,2,168564,1508053624545,4,3,2,7,28,2
292148,1508053434186679,1508053434000,2,206763,1508053482585,4,3,20,1,21,1
292148,1508053434186679,1508053434000,2,209348,1508053512585,4,3,20,1,21,1
308353,1508053465197680,1508053465000,2,199474,1508053491570,4,3,20,9,28,7
308353,1508053465197680,1508053465000,2,168564,1508053521570,4,3,20,9,28,7
269088,1508053478327681,1508053478000,2,159275,1508053567912,4,3,2,1,25,1
269088,1508053478327681,1508053478000,2,159266,1508053597912,4,3,2,1,25,1
117659,1508053505419682,1508053505000,2,168564,1508054140532,4,1,17,11,28,2
