user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
202744,1507300583314656,1507300583000,3,206315,1507300640079,4,3,2,1,6,2
202744,1507300583314656,1507300583000,3,225124,1507301179179,4,3,2,1,6,1
202744,1507300583314656,1507300583000,3,48810,1507301209179,4,3,2,1,6,1
63138,1507300586381657,1507300586000,6,124194,1507300698766,4,1,17,1,13,2
63138,1507300586381657,1507300586000,6,124350,1507300975649,4,1,17,1,13,1
63138,1507300586381657,1507300586000,6,124352,1507301019843,4,1,17,1,13,1
63138,1507300586381657,1507300586000,6,123290,1507301025021,4,1,17,1,13,1
63138,1507300586381657,1507300586000,6,123818,1507301035792,4,1,17,1,13,1
63138,1507300586381657,1507300586000,6,29766,1507301065792,4,1,17,1,13,1
65337,1507300586239658,1507300586000,2,29766,1507301197186,4,1,17,1,17,2
65337,1507300586239658,1507300586000,2,36394,1507301227186,4,1,17,1,17,2
202745,1507300588215659,1507300588000,3,284422,1507300939119,4,4,2,10,28,2
202745,1507300588215659,1507300588000,3,236951,1507301094109,4,4,2,10,28,2
202745,1507300588215659,1507300588000,3,124194,1507301124109,4,4,2,10,28,2
129457,1507300590110660,1507300590000,3,124194,1507301128550,4,1,17,1,21,2
129457,1507300590110660,1507300590000,3,29766,1507301454379,4,1,17,1,21,2
129457,1507300590110660,1507300590000,3,283392,1507301484379,4,1,17,1,21,2
78450,1507300590730661,1507300590000,2,323983,1507300720608,4,1,17,1,25,1
78450,1507300590730661,1507300590000,2,323949,1507300750608,4,1,17,1,25,1
143740,1507300591108662,1507300591000,2,205973,1507300594311,4,1,17,1,25,2
143740,1507300591108662,1507300591000,2,123289,1507300624311,4,1,17,1,25,2
202746,1507300593400663,1507300593000,2,283776,1507300594079,4,1,12,1,16,4
202746,1507300593400663,1507300593000,2,205973,1507300624079,4,1,12,1,16,4
179550,1507300595352664,1507300595000,2,284422,1507300634390,4,1,17,1,13,2
179550,1507300595352664,1507300595000,2,236951,1507300664390,4,1,17,1,13,2
202747,1507300597850665,1507300597000,5,313242,1507300782935,4,3,2,1,25,1
202747,1507300597850665,1507300597000,5,124350,1507300910251,4,3,2,1,25,1
202747,1507300597850665,1507300597000,5,123290,1507305998104,4,3,2,1,25,1
202747,1507300597850665,1507300597000,5,124352,1507306081676,4,3,2,1,25,1
202747,1507300597850665,1507300597000,5,123289,1507306111676,4,3,2,1,25,1
176851,1507300600196666,1507300600000,2,328215,1507300619461,4,1,17,1,25,1
176851,1507300600196666,1507300600000,2,323949,1507300649461,4,1,17,1,25,1
129050,1507300601321667,1507300601000,2,123289,1507300979674,4,1,17,1,13,1
129050,1507300601321667,1507300601000,2,124350,1507301009674,4,1,17,1,13,1
59011,1507300602125668,1507300602000,2,124194,1507300616860,4,1,17,1,9,2
59011,1507300602125668,1507300602000,2,123289,1507300646860,4,1,17,1,9,2
158725,1507300602421669,1507300602000,6,214109,1507308780620,4,1,17,1,9,1
158725,1507300602421669,1507300602000,6,313807,1507309427577,4,1,17,1,9,1
158725,1507300602421669,1507300602000,6,107308,1507341237189,4,1,17,1,9,1
158725,1507300602421669,1507300602000,6,293114,1507341240560,4,1,17,1,9,1
158725,1507300602421669,1507300602000,6,42224,1507341245024,4,1,17,1,9,1
158725,1507300602421669,1507300602000,6,158023,1507341275024,4,1,17,1,9,1
64408,1507300604125670,1507300604000,4,233446,1507301455334,4,1,17,1,8,1
64408,1507300604125670,1507300604000,4,208057,1507324545210,4,1,17,1,8,1
64408,1507300604125670,1507300604000,4,272242,1507325197681,4,1,17,1,8,1
64408,1507300604125670,1507300604000,4,158114,1507325227681,4,1,17,1,8,1
85084,1507300608360671,1507300608000,2,76000,1507300821395,4,1,17,1,13,5
85084,1507300608360671,1507300608000,2,76012,1507300851395,4,1,17,1,13,5
78187,1507300608385672,1507300608000,2,284422,1507300972501,4,1,17,1,25,2
78187,1507300608385672,1507300608000,2,236951,1507301002501,4,1,17,1,25,2
50285,1507300616279673,1507300616000,2,284422,1507301230074,4,1,17,1,17,2
50285,1507300616279673,1507300616000,2,29766,1507301260074,4,1,17,1,17,2
