user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
25163,1507937782499834,1507937782000,2,270607,1507937982179,4,1,17,1,16,2
25163,1507937782499834,1507937782000,2,194289,1507938012179,4,1,17,1,16,2
97123,1507937785282835,1507937785000,2,270607,1507937878405,4,3,2,1,20,2
97123,1507937785282835,1507937785000,2,272799,1507937908405,4,3,2,1,20,2
110238,1507937786223836,1507937786000,5,324564,1507937805633,4,1,17,1,25,1
110238,1507937786223836,1507937786000,5,16087,1507938136601,4,1,17,1,25,1
110238,1507937786223836,1507937786000,5,50504,1507938294535,4,1,17,1,25,1
110238,1507937786223836,1507937786000,5,119600,1507939588199,4,1,17,1,25,1
110238,1507937786223836,1507937786000,5,245161,1507939618199,4,1,17,1,25,1
17658,1507937787225837,1507937787000,3,285377,1507938002294,4,3,2,1,21,2
17658,1507937787225837,1507937787000,3,270607,1507938424728,4,3,2,1,21,2
17658,1507937787225837,1507937787000,3,293513,1507938454728,4,3,2,1,21,2
232951,1507937788220838,1507937788000,2,96210,1507937976598,4,3,2,1,25,2
232951,1507937788220838,1507937788000,2,336245,1507938006598,4,3,2,1,25,2
34435,1507937789398839,1507937789000,2,285377,1507937919812,4,3,2,1,25,2
34435,1507937789398839,1507937789000,2,284066,1507937949812,4,3,2,1,25,2
169614,1507937791683840,1507937791000,2,285377,1507937955280,4,3,2,1,25,2
169614,1507937791683840,1507937791000,2,194289,1507937985280,4,3,2,1,25,2
104769,1507937792176841,1507937792000,5,336245,1507938099076,4,1,17,1,5,2
104769,1507937792176841,1507937792000,5,285377,1507938225727,4,1,17,1,5,2
104769,1507937792176841,1507937792000,5,157043,1507938950801,4,1,17,1,5,2
104769,1507937792176841,1507937792000,5,324139,1507939031519,4,1,17,1,5,1
104769,1507937792176841,1507937792000,5,270607,1507939061519,4,1,17,1,5,1
210656,1507937797245842,1507937797000,2,270607,1507937827431,4,1,17,1,20,2
210656,1507937797245842,1507937797000,2,293513,1507937857431,4,1,17,1,20,2
30715,1507937799171843,1507937799000,2,285377,1507938319366,4,1,17,1,25,2
30715,1507937799171843,1507937799000,2,271262,1507938349366,4,1,17,1,25,2
125837,1507937799384844,1507937799000,2,59383,1507937799751,4,1,17,1,8,5
125837,1507937799384844,1507937799000,2,96210,1507937829751,4,1,17,1,8,5
81799,1507937799338845,1507937799000,2,285675,1507938079293,4,3,2,1,20,2
81799,1507937799338845,1507937799000,2,50504,1507938109293,4,3,2,1,20,2
6491,1507937800236846,1507937800000,2,336245,1507937956827,4,3,20,1,12,1
6491,1507937800236846,1507937800000,2,157375,1507937986827,4,3,20,1,12,1
302049,1507937802266847,1507937802000,2,50504,1507937846106,4,1,17,1,20,2
302049,1507937802266847,1507937802000,2,168416,1507937876106,4,1,17,1,20,2
156785,1507937809299848,1507937809000,2,58898,1507937829797,4,3,20,1,8,1
156785,1507937809299848,1507937809000,2,59225,1507937859797,4,3,20,1,8,1
112394,1507937815252849,1507937815000,2,50504,1507938313947,4,1,17,1,25,2
112394,1507937815252849,1507937815000,2,96986,1507938343947,4,1,17,1,25,2
107319,1507937817211850,1507937817000,3,285675,1507939124743,4,1,17,1,24,2
107319,1507937817211850,1507937817000,3,270607,1507939139597,4,1,17,1,24,2
107319,1507937817211850,1507937817000,3,50504,1507939169597,4,1,17,1,24,2
11637,1507937818226851,1507937818000,2,19119,1507937823992,4,1,17,1,9,5
11637,1507937818226851,1507937818000,2,264587,1507937853992,4,1,17,1,9,5
91284,1507937819418852,1507937819000,2,285377,1507940307295,2,4,2,1,8,2
91284,1507937819418852,1507937819000,2,59225,1507940337295,2,4,2,1,8,2
114574,1507937822401853,1507937822000,3,285377,1507937909765,4,3,2,1,25,2
114574,1507937822401853,1507937822000,3,270607,1507938098056,4,3,2,1,25,2
114574,1507937822401853,1507937822000,3,293513,1507938128056,4,3,2,1,25,2
302050,1507937823139854,1507937823000,3,157043,1507937827377,4,3,2,1,21,7
302050,1507937823139854,1507937823000,3,284066,1507937916320,4,3,2,1,21,1
302050,1507937823139854,1507937823000,3,239876,1507937946320,4,3,2,1,21,1
93654,1507937830272855,1507937830000,2,157043,1507937868483,4,1,17,1,21,1
93654,1507937830272855,1507937830000,2,237480,1507937898483,4,1,17,1,21,1
149,1507937832202856,1507937832000,3,270607,1507937925847,4,3,20,1,26,2
149,1507937832202856,1507937832000,3,288843,1507938040670,4,3,20,1,26,1
149,1507937832202856,1507937832000,3,133350,1507938070670,4,3,20,1,26,1
190496,1507937832411857,1507937832000,3,336245,1507937935866,4,3,20,1,21,2
190496,1507937832411857,1507937832000,3,96210,1507937990414,4,3,20,1,21,2
190496,1507937832411857,1507937832000,3,20691,1507938020414,4,3,20,1,21,2
169197,1507937839200858,1507937839000,3,285675,1507938042312,4,3,20,1,25,2
169197,1507937839200858,1507937839000,3,20691,1507938319161,4,3,20,1,25,2
169197,1507937839200858,1507937839000,3,336245,1507938349161,4,3,20,1,25,2
148572,1507937839241859,1507937839000,5,206768,1507939787253,4,1,17,1,6,1
