user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
113072,1507037781517681,1507037781000,2,336476,1507038235890,2,4,2,1,13,2
113072,1507037781517681,1507037781000,2,272143,1507038265890,2,4,2,1,13,2
127347,1507037781335682,1507037781000,3,156560,1507037798237,4,1,17,1,21,2
127347,1507037781335682,1507037781000,3,156624,1507037801772,4,1,17,1,21,2
127347,1507037781335682,1507037781000,3,158536,1507037831772,4,1,17,1,21,2
2329,1507037781287683,1507037781000,2,198659,1507037832006,4,1,17,4,28,1
2329,1507037781287683,1507037781000,2,156560,1507037862006,4,1,17,4,28,1
127348,1507037782113684,1507037782000,2,272143,1507038408428,4,1,17,1,25,2
127348,1507037782113684,1507037782000,2,199198,1507038438428,4,1,17,1,25,2
127349,1507037783382685,1507037783000,2,160974,1507038086096,4,1,17,1,25,1
127349,1507037783382685,1507037783000,2,285298,1507038116096,4,1,17,1,25,1
127350,1507037784230686,1507037784000,2,199198,1507037784117,4,3,20,1,20,6
127350,1507037784230686,1507037784000,2,272143,1507037814117,4,3,20,1,20,6
54159,1507037785106687,1507037785000,5,156624,1507037790566,4,1,17,1,20,2
54159,1507037785106687,1507037785000,5,336476,1507037827267,4,1,17,1,20,2
54159,1507037785106687,1507037785000,5,272143,1507039373341,4,1,17,1,20,5
54159,1507037785106687,1507037785000,5,161409,1507040605496,4,1,17,1,20,2
54159,1507037785106687,1507037785000,5,348111,1507040635496,4,1,17,1,20,2
92918,1507037785412688,1507037785000,2,284474,1507038189048,4,1,17,1,25,2
92918,1507037785412688,1507037785000,2,285298,1507038219048,4,1,17,1,25,2
26248,1507037786343689,1507037786000,2,208077,1507040670052,4,1,17,1,24,1
26248,1507037786343689,1507037786000,2,160417,1507040700052,4,1,17,1,24,1
127351,1507037790828690,1507037790000,3,286161,1507037934692,4,3,2,1,25,1
127351,1507037790828690,1507037790000,3,234189,1507038155508,4,3,2,1,25,1
127351,1507037790828690,1507037790000,3,336607,1507038185508,4,3,2,1,25,1
68581,1507037790144691,1507037790000,3,191916,1507037830338,4,1,17,1,17,1
68581,1507037790144691,1507037790000,3,194855,1507038485528,4,1,17,1,13,1
68581,1507037790144691,1507037790000,3,44781,1507038515528,4,1,17,1,13,1
58375,1507037790296692,1507037790000,2,47773,1507037829769,4,1,17,1,6,1
