user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
190003,1507462582198424,1507462582000,2,158047,1507462601110,4,3,20,4,28,2
190003,1507462582198424,1507462582000,2,336380,1507462631110,4,3,20,4,28,2
165165,1507462584125425,1507462584000,2,129434,1507462695131,4,3,20,1,25,2
165165,1507462584125425,1507462584000,2,68924,1507462725131,4,3,20,1,25,2
6298,1507462590268426,1507462590000,3,97082,1507462787549,4,1,17,1,21,2
6298,1507462590268426,1507462590000,3,83534,1507462954252,4,1,17,1,21,2
6298,1507462590268426,1507462590000,3,234740,1507462984252,4,1,17,1,21,2
72459,1507462590261427,1507462590000,3,129434,1507462725099,4,3,2,1,13,7
72459,1507462590261427,1507462590000,3,128596,1507462987536,4,3,2,1,13,1
72459,1507462590261427,1507462590000,3,128879,1507463017536,4,3,2,1,13,1
195797,1507462590190428,1507462590000,7,214474,1507462789800,4,4,20,1,21,1
195797,1507462590190428,1507462590000,7,272143,1507463192187,4,4,20,1,21,1
195797,1507462590190428,1507462590000,7,84835,1507463312175,4,4,20,1,21,1
195797,1507462590190428,1507462590000,7,84523,1507463476956,4,4,20,1,21,1
195797,1507462590190428,1507462590000,7,118813,1507463761838,4,4,20,1,21,1
195797,1507462590190428,1507462590000,7,128879,1507463875612,4,4,20,1,21,1
195797,1507462590190428,1507462590000,7,284020,1507463905612,4,4,20,1,21,1
99765,1507462591110429,1507462591000,2,129434,1507462964630,4,3,2,1,25,2
99765,1507462591110429,1507462591000,2,277014,1507462994630,4,3,2,1,25,2
229259,1507462591259430,1507462591000,3,129434,1507463126393,4,3,20,10,28,2
229259,1507462591259430,1507462591000,3,336380,1507463493238,4,3,20,10,28,2
229259,1507462591259430,1507462591000,3,83534,1507463523238,4,3,20,10,28,2
103769,1507462592228431,1507462592000,2,336380,1507462778476,4,3,20,1,25,2
103769,1507462592228431,1507462592000,2,4639,1507462808476,4,3,20,1,25,2
229260,1507462592360432,1507462592000,3,124350,1507462592435,4,3,2,1,5,6
229260,1507462592360432,1507462592000,3,124749,1507462991967,4,3,2,1,5,6
229260,1507462592360432,1507462592000,3,124549,1507463021967,4,3,2,1,5,6
229261,1507462596133433,1507462596000,2,158047,1507462627474,4,3,20,1,24,2
229261,1507462596133433,1507462596000,2,336380,1507462657474,4,3,20,1,24,2
229262,1507462599239434,1507462599000,2,336380,1507462729653,4,3,2,1,13,2
229262,1507462599239434,1507462599000,2,272218,1507462759653,4,3,2,1,13,2
46301,1507462600251435,1507462600000,5,70397,1507462705334,4,1,12,1,25,1
46301,1507462600251435,1507462600000,5,214474,1507462755670,4,1,12,1,25,1
46301,1507462600251435,1507462600000,5,301030,1507463015423,4,1,12,1,25,1
46301,1507462600251435,1507462600000,5,129434,1507463105302,4,1,12,1,25,1
