user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
42751,1507448202192275,1507448202000,2,129434,1507448256640,4,3,2,1,13,2
42751,1507448202192275,1507448202000,2,108856,1507448286640,4,3,2,1,13,2
108307,1507448205382276,1507448205000,2,129434,1507448330786,4,3,2,1,25,2
108307,1507448205382276,1507448205000,2,108856,1507448360786,4,3,2,1,25,2
227960,1507448211538277,1507448211000,2,158641,1507448211534,4,3,2,1,25,4
227960,1507448211538277,1507448211000,2,156355,1507448241534,4,3,2,1,25,4
227961,1507448217700278,1507448217000,2,108856,1507448471621,4,3,2,11,28,2
227961,1507448217700278,1507448217000,2,129434,1507448501621,4,3,2,11,28,2
227962,1507448220287279,1507448220000,2,156355,1507449158522,4,1,17,1,25,2
227962,1507448220287279,1507448220000,2,124749,1507449188522,4,1,17,1,25,2
98131,1507448222244280,1507448222000,4,97082,1507448290808,4,3,2,1,25,2
98131,1507448222244280,1507448222000,4,129434,1507448434082,4,3,2,1,25,7
98131,1507448222244280,1507448222000,4,118813,1507448781398,4,3,2,1,25,1
98131,1507448222244280,1507448222000,4,84835,1507448811398,4,3,2,1,25,1
15976,1507448230258281,1507448230000,2,272218,1507448295365,4,3,2,1,5,1
15976,1507448230258281,1507448230000,2,32160,1507448325365,4,3,2,1,5,1
227963,1507448272402282,1507448272000,3,205832,1507448272184,4,3,2,9,28,2
227963,1507448272402282,1507448272000,3,237807,1507449702936,4,3,2,9,28,1
227963,1507448272402282,1507448272000,3,83534,1507449732936,4,3,2,9,28,1
2020,1507448280132283,1507448280000,3,129434,1507448350791,4,3,2,1,25,2
2020,1507448280132283,1507448280000,3,108856,1507448526166,4,3,2,1,25,2
2020,1507448280132283,1507448280000,3,2764,1507448556166,4,3,2,1,25,2
147804,1507448280180284,1507448280000,3,161411,1507448315593,4,1,17,1,16,2
147804,1507448280180284,1507448280000,3,129434,1507448341972,4,1,17,1,16,2
147804,1507448280180284,1507448280000,3,160560,1507448371972,4,1,17,1,16,2
165901,1507448299203285,1507448299000,2,129434,1507448346228,4,3,2,1,17,2
165901,1507448299203285,1507448299000,2,97082,1507448376228,4,3,2,1,17,2
17446,1507448300124286,1507448300000,2,156355,1507448327508,4,3,2,2,28,2
17446,1507448300124286,1507448300000,2,129434,1507448357508,4,3,2,2,28,2
38058,1507448341287287,1507448341000,3,156355,1507448392212,4,1,17,1,20,2
38058,1507448341287287,1507448341000,3,289152,1507448430091,4,1,17,1,20,1
38058,1507448341287287,1507448341000,3,337735,1507448460091,4,1,17,1,20,1
1835,1507448343383288,1507448343000,2,129434,1507448576196,4,3,2,1,12,1
1835,1507448343383288,1507448343000,2,160940,1507448606196,4,3,2,1,12,1
227964,1507448352257289,1507448352000,4,140528,1507452076761,4,1,17,1,25,1
227964,1507448352257289,1507448352000,4,123909,1507452192108,4,1,17,1,25,1
227964,1507448352257289,1507448352000,4,274907,1507452332091,4,1,17,1,25,1
227964,1507448352257289,1507448352000,4,286420,1507452362091,4,1,17,1,25,1
1967,1507448374334290,1507448374000,2,129434,1507448433999,4,4,20,9,28,2
1967,1507448374334290,1507448374000,2,272218,1507448463999,4,4,20,9,28,2
41878,1507448375204291,1507448375000,2,129434,1507448444705,4,3,20,11,28,2
41878,1507448375204291,1507448375000,2,108856,1507448474705,4,3,20,11,28,2
103103,1507448384826292,1507448384000,2,129434,1507448632553,4,3,20,8,28,2
103103,1507448384826292,1507448384000,2,156355,1507448662553,4,3,20,8,28,2
62397,1507448403351293,1507448403000,2,156355,1507448415869,4,1,12,1,25,2
62397,1507448403351293,1507448403000,2,162369,1507448445869,4,1,12,1,25,2
25570,1507448420156294,1507448420000,4,97082,1507448445027,4,3,2,1,25,2
25570,1507448420156294,1507448420000,4,338339,1507448620316,4,3,2,1,25,1
25570,1507448420156294,1507448420000,4,181837,1507448725878,4,3,2,1,25,1
25570,1507448420156294,1507448420000,4,182125,1507448755878,4,3,2,1,25,1
227965,1507448422236295,1507448422000,2,108856,1507448422987,4,3,20,1,25,2
227965,1507448422236295,1507448422000,2,129434,1507448452987,4,3,20,1,25,2
227966,1507448440176296,1507448440000,2,156355,1507448721179,4,3,2,1,21,2
227966,1507448440176296,1507448440000,2,198225,1507448751179,4,3,2,1,21,2
227967,1507448452250297,1507448452000,2,207760,1507449071676,4,1,17,1,12,1
227967,1507448452250297,1507448452000,2,42612,1507449101676,4,1,17,1,12,1
92463,1507448463338298,1507448463000,2,97082,1507448500378,4,4,20,11,28,2
92463,1507448463338298,1507448463000,2,129434,1507448530378,4,4,20,11,28,2
28536,1507448466102299,1507448466000,3,97082,1507448519442,4,3,2,1,21,2
28536,1507448466102299,1507448466000,3,156355,1507448680667,4,3,2,1,21,2
28536,1507448466102299,1507448466000,3,68924,1507448710667,4,3,2,1,21,2
9819,1507448471304300,1507448471000,4,338339,1507448637665,4,3,2,1,25,2
9819,1507448471304300,1507448471000,4,156355,1507449017680,4,3,2,1,25,2
9819,1507448471304300,1507448471000,4,277180,1507450036836,4,3,2,1,25,1
9819,1507448471304300,1507448471000,4,313995,1507450066836,4,3,2,1,25,1
1241,1507448492323301,1507448492000,2,207299,1507448673610,4,3,20,2,28,1
1241,1507448492323301,1507448492000,2,107013,1507448703610,4,3,20,2,28,1
