user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
72291,1506958580429265,1506958580000,3,160974,1506958627418,4,1,17,1,21,2
72291,1506958580429265,1506958580000,3,202557,1506958725181,4,1,17,1,21,2
72291,1506958580429265,1506958580000,3,16129,1506958755181,4,1,17,1,21,2
72292,1506958581164266,1506958581000,3,124258,1506958601550,4,1,17,1,13,1
72292,1506958581164266,1506958581000,3,124723,1506958831880,4,1,17,1,13,1
72292,1506958581164266,1506958581000,3,124444,1506958861880,4,1,17,1,13,1
72293,1506958583549267,1506958583000,2,300470,1506958670820,4,1,17,1,13,2
72293,1506958583549267,1506958583000,2,57543,1506958700820,4,1,17,1,13,2
25409,1506958583279268,1506958583000,2,162655,1506969985584,2,4,2,1,21,2
25409,1506958583279268,1506958583000,2,225463,1506970015584,2,4,2,1,21,2
72294,1506958583342269,1506958583000,2,160974,1506958750352,4,1,17,1,25,2
72294,1506958583342269,1506958583000,2,16129,1506958780352,4,1,17,1,25,2
72295,1506958584166270,1506958584000,2,160974,1506958607114,4,1,17,1,11,2
72295,1506958584166270,1506958584000,2,158082,1506958637114,4,1,17,1,11,2
72296,1506958584174271,1506958584000,2,160974,1506958605259,4,1,12,1,24,7
72296,1506958584174271,1506958584000,2,300470,1506958635259,4,1,12,1,24,7
48515,1506958584272272,1506958584000,3,162300,1506958594803,4,1,17,1,16,2
48515,1506958584272272,1506958584000,3,202557,1506958615504,4,1,17,1,16,2
48515,1506958584272272,1506958584000,3,160974,1506958645504,4,1,17,1,16,2
8515,1506958585327273,1506958585000,2,202557,1506958837158,4,1,17,1,16,2
8515,1506958585327273,1506958585000,2,300470,1506958867158,4,1,17,1,16,2
72297,1506958585424274,1506958585000,2,162655,1506962403320,4,1,17,1,21,1
72297,1506958585424274,1506958585000,2,158536,1506962433320,4,1,17,1,21,1
72298,1506958586428275,1506958586000,2,300470,1506958658191,4,1,17,1,21,2
72298,1506958586428275,1506958586000,2,202557,1506958688191,4,1,17,1,21,2
40158,1506958587247276,1506958587000,2,202557,1506958637614,2,4,2,1,26,2
40158,1506958587247276,1506958587000,2,284622,1506958667614,2,4,2,1,26,2
72299,1506958588631277,1506958588000,4,160974,1506958599867,4,1,17,1,15,1
72299,1506958588631277,1506958588000,4,158536,1506959136579,4,1,17,1,15,1
72299,1506958588631277,1506958588000,4,181873,1506959335356,4,1,17,1,15,1
72299,1506958588631277,1506958588000,4,182601,1506959365356,4,1,17,1,15,1
72300,1506958589140278,1506958589000,3,16129,1506959532551,4,1,17,1,1,2
72300,1506958589140278,1506958589000,3,160974,1506959746021,4,1,17,1,1,2
72300,1506958589140278,1506958589000,3,300470,1506959776021,4,1,17,1,1,2
22003,1506958589335279,1506958589000,2,166283,1506958625739,4,1,17,1,25,2
22003,1506958589335279,1506958589000,2,284622,1506958655739,4,1,17,1,25,2
72301,1506958589252280,1506958589000,2,160974,1506961460622,4,1,12,1,21,2
72301,1506958589252280,1506958589000,2,158536,1506961490622,4,1,12,1,21,2
72302,1506958590179281,1506958590000,2,160974,1506960144332,4,1,17,1,21,2
72302,1506958590179281,1506958590000,2,16129,1506960174332,4,1,17,1,21,2
72303,1506958590217282,1506958590000,4,160974,1506958633344,4,1,17,1,21,1
72303,1506958590217282,1506958590000,4,162300,1506958947760,4,1,17,1,21,1
72303,1506958590217282,1506958590000,4,161858,1506959021144,4,1,17,1,21,1
72303,1506958590217282,1506958590000,4,65368,1506959051144,4,1,17,1,21,1
72304,1506958591404283,1506958591000,2,300470,1506958626313,4,1,17,1,24,2
72304,1506958591404283,1506958591000,2,160974,1506958656313,4,1,17,1,24,2
72305,1506958591427284,1506958591000,2,273397,1506958604448,4,1,17,1,20,1
72305,1506958591427284,1506958591000,2,273612,1506958634448,4,1,17,1,20,1
8983,1506958592177285,1506958592000,3,158536,1506958680971,4,3,2,1,13,1
8983,1506958592177285,1506958592000,3,202557,1506958865478,4,3,2,1,13,1
8983,1506958592177285,1506958592000,3,161858,1506958895478,4,3,2,1,13,1
72306,1506958593883286,1506958593000,3,160974,1506959816392,4,1,17,1,17,1
72306,1506958593883286,1506958593000,3,158536,1506959870556,4,1,17,1,17,1
72306,1506958593883286,1506958593000,3,160417,1506959900556,4,1,17,1,17,1
72307,1506958594667287,1506958594000,2,158082,1506958594586,4,3,2,1,9,6
72307,1506958594667287,1506958594000,2,160974,1506958624586,4,3,2,1,9,6
72308,1506958594620288,1506958594000,3,160974,1506958647067,4,1,17,10,28,2
72308,1506958594620288,1506958594000,3,156808,1506958734195,4,1,17,10,28,1
72308,1506958594620288,1506958594000,3,284287,1506958764195,4,1,17,10,28,1
72309,1506958594135289,1506958594000,2,16129,1506958767840,4,3,2,1,21,2
72309,1506958594135289,1506958594000,2,202653,1506958797840,4,3,2,1,21,2
72310,1506958595419290,1506958595000,2,224075,1506958845103,4,1,17,1,25,1
72310,1506958595419290,1506958595000,2,65368,1506958875103,4,1,17,1,25,1
9668,1506958596347291,1506958596000,3,161858,1506958617279,4,1,17,1,24,1
9668,1506958596347291,1506958596000,3,162300,1506958716569,4,1,17,1,24,1
9668,1506958596347291,1506958596000,3,158536,1506958746569,4,1,17,1,24,1
3021,1506958596203292,1506958596000,4,336430,1506958632321,4,3,2,9,28,1
3021,1506958596203292,1506958596000,4,161858,1506958721725,4,3,2,9,28,1
3021,1506958596203292,1506958596000,4,160417,1506958966533,4,3,2,9,28,1
3021,1506958596203292,1506958596000,4,159034,1506958996533,4,3,2,9,28,1
72311,1506958596669293,1506958596000,2,300470,1506959880361,4,1,17,1,13,6
72311,1506958596669293,1506958596000,2,160974,1506959910361,4,1,17,1,13,6
72312,1506958596100294,1506958596000,2,160974,1506958650707,4,1,17,1,21,2
72312,1506958596100294,1506958596000,2,16129,1506958680707,4,1,17,1,21,2
72313,1506958596299295,1506958596000,3,160974,1506958662927,4,1,17,1,16,2
72313,1506958596299295,1506958596000,3,300470,1506959677014,4,1,17,1,16,2
72313,1506958596299295,1506958596000,3,160417,1506959707014,4,1,17,1,16,2
72314,1506958596151296,1506958596000,3,162300,1506965241837,4,1,17,1,25,2
72314,1506958596151296,1506958596000,3,87234,1506966284996,4,1,17,1,25,1
72314,1506958596151296,1506958596000,3,50585,1506966314996,4,1,17,1,25,1
72315,1506958597113297,1506958597000,2,16129,1506958702339,4,3,2,1,8,2
72315,1506958597113297,1506958597000,2,59758,1506958732339,4,3,2,1,8,2
72316,1506958597125298,1506958597000,3,160974,1506958609984,4,1,17,1,25,1
72316,1506958597125298,1506958597000,3,158536,1506958940332,4,1,17,1,25,1
72316,1506958597125298,1506958597000,3,168505,1506958970332,4,1,17,1,25,1
72317,1506958597260299,1506958597000,2,300470,1506958660133,4,1,17,1,24,2
72317,1506958597260299,1506958597000,2,166283,1506958690133,4,1,17,1,24,2
72318,1506958599377300,1506958599000,2,160974,1506958637904,4,3,2,1,25,2
72318,1506958599377300,1506958599000,2,158536,1506958667904,4,3,2,1,25,2
37440,1506958599788301,1506958599000,2,300470,1506958654183,4,3,2,1,8,2
37440,1506958599788301,1506958599000,2,202557,1506958684183,4,3,2,1,8,2
72319,1506958600249302,1506958600000,2,58096,1506958819932,4,1,12,1,8,1
72319,1506958600249302,1506958600000,2,97488,1506958849932,4,1,12,1,8,1
72320,1506958600256303,1506958600000,2,160974,1506958635495,4,3,2,1,24,1
72320,1506958600256303,1506958600000,2,160417,1506958665495,4,3,2,1,24,1
72321,1506958600313304,1506958600000,2,202557,1506958675850,4,1,17,1,25,1
72321,1506958600313304,1506958600000,2,331187,1506958705850,4,1,17,1,25,1
43731,1506958601410305,1506958601000,2,160974,1506958663090,4,3,2,1,20,1
43731,1506958601410305,1506958601000,2,162300,1506958693090,4,3,2,1,20,1
55945,1506958601323306,1506958601000,3,158082,1506959051407,4,1,17,1,1,1
55945,1506958601323306,1506958601000,3,161858,1506959171828,4,1,17,1,1,1
55945,1506958601323306,1506958601000,3,162655,1506959201828,4,1,17,1,1,1
18073,1506958602428307,1506958602000,2,160974,1506958745125,4,1,17,1,24,1
18073,1506958602428307,1506958602000,2,160417,1506958775125,4,1,17,1,24,1
46649,1506958604167308,1506958604000,3,160417,1506958658738,4,1,17,1,25,1
46649,1506958604167308,1506958604000,3,59758,1506958692069,4,1,17,1,25,1
46649,1506958604167308,1506958604000,3,16129,1506958722069,4,1,17,1,25,1
9210,1506958604374309,1506958604000,3,16129,1506959758811,4,1,17,1,13,7
9210,1506958604374309,1506958604000,3,272660,1506959877256,4,1,17,1,13,1
9210,1506958604374309,1506958604000,3,36605,1506959907256,4,1,17,1,13,1
72322,1506958604136310,1506958604000,2,160974,1506958612408,4,1,12,1,13,7
72322,1506958604136310,1506958604000,2,158536,1506958642408,4,1,12,1,13,7
7262,1506958606210311,1506958606000,3,160974,1506960410340,2,4,2,1,17,2
7262,1506958606210311,1506958606000,3,225463,1506961261417,2,4,2,1,17,2
7262,1506958606210311,1506958606000,3,16129,1506961291417,2,4,2,1,17,2
72323,1506958606343312,1506958606000,2,160974,1506958630106,4,3,2,1,4,1
72323,1506958606343312,1506958606000,2,160417,1506958660106,4,3,2,1,4,1
11339,1506958606376313,1506958606000,3,158082,1506958636771,4,3,2,1,13,1
11339,1506958606376313,1506958606000,3,160974,1506960123440,4,3,2,1,13,2
11339,1506958606376313,1506958606000,3,158536,1506960153440,4,3,2,1,13,2
72324,1506958607423314,1506958607000,3,59758,1506958864821,4,3,20,1,24,2
72324,1506958607423314,1506958607000,3,300470,1506959410650,4,3,20,1,24,1
72324,1506958607423314,1506958607000,3,160974,1506959440650,4,3,20,1,24,1
72325,1506958608712315,1506958608000,2,160974,1506958780677,4,1,17,1,25,2
72325,1506958608712315,1506958608000,2,162300,1506958810677,4,1,17,1,25,2
72326,1506958608264316,1506958608000,3,300470,1506958608057,4,3,2,1,17,7
72326,1506958608264316,1506958608000,3,202557,1506958930626,4,3,2,1,17,1
72326,1506958608264316,1506958608000,3,32459,1506958960626,4,3,2,1,17,1
25974,1506958609374317,1506958609000,2,202557,1506958660744,4,3,2,1,25,2
25974,1506958609374317,1506958609000,2,16129,1506958690744,4,3,2,1,25,2
72327,1506958609149318,1506958609000,2,202557,1506958677526,4,1,17,1,20,2
72327,1506958609149318,1506958609000,2,273616,1506958707526,4,1,17,1,20,2
72328,1506958609318319,1506958609000,2,307838,1506958609489,4,3,2,1,25,5
72328,1506958609318319,1506958609000,2,307195,1506958639489,4,3,2,1,25,5
72329,1506958610323320,1506958610000,2,16129,1506961802390,4,1,17,1,9,2
72329,1506958610323320,1506958610000,2,160974,1506961832390,4,1,17,1,9,2
72330,1506958611207321,1506958611000,2,202557,1506958881543,4,3,2,1,25,2
72330,1506958611207321,1506958611000,2,160974,1506958911543,4,3,2,1,25,2
72331,1506958611153322,1506958611000,2,160974,1506959433416,4,1,12,6,28,2
72331,1506958611153322,1506958611000,2,59758,1506959463416,4,1,12,6,28,2
34213,1506958611246323,1506958611000,2,59758,1506958878844,4,1,17,1,16,2
34213,1506958611246323,1506958611000,2,160974,1506958908844,4,1,17,1,16,2
72332,1506958611272324,1506958611000,3,16129,1506963561733,4,1,17,1,13,2
72332,1506958611272324,1506958611000,3,96812,1506971247223,4,1,17,1,13,2
72332,1506958611272324,1506958611000,3,162655,1506971277223,4,1,17,1,13,2
72333,1506958613218325,1506958613000,3,160974,1506958728454,4,1,17,1,24,2
72333,1506958613218325,1506958613000,3,272660,1506958775698,4,1,17,1,24,2
72333,1506958613218325,1506958613000,3,16129,1506958805698,4,1,17,1,24,2
72334,1506958615803326,1506958615000,2,16129,1506960368791,4,3,2,1,25,2
72334,1506958615803326,1506958615000,2,59758,1506960398791,4,3,2,1,25,2
72335,1506958616419327,1506958616000,2,202557,1506958642395,4,3,2,1,13,2
72335,1506958616419327,1506958616000,2,16129,1506958672395,4,3,2,1,13,2
72336,1506958616241328,1506958616000,3,95956,1506958616310,4,1,17,1,9,5
72336,1506958616241328,1506958616000,3,96166,1506958628072,4,1,17,1,9,5
72336,1506958616241328,1506958616000,3,160417,1506958658072,4,1,17,1,9,5
72337,1506958616275329,1506958616000,3,63688,1506958688374,4,1,17,1,25,1
72337,1506958616275329,1506958616000,3,63816,1506958753656,4,1,17,1,25,1
72337,1506958616275329,1506958616000,3,69411,1506958783656,4,1,17,1,25,1
72338,1506958616341330,1506958616000,2,284622,1506958688898,4,3,2,4,28,2
72338,1506958616341330,1506958616000,2,162300,1506958718898,4,3,2,4,28,2
72339,1506958616395331,1506958616000,2,160974,1506958648775,4,1,17,1,21,2
72339,1506958616395331,1506958616000,2,161585,1506958678775,4,1,17,1,21,2
72340,1506958617171332,1506958617000,2,160974,1506958635849,4,3,20,1,9,2
72340,1506958617171332,1506958617000,2,160417,1506958665849,4,3,20,1,9,2
72341,1506958617226333,1506958617000,3,160974,1506958653709,4,1,17,1,6,1
72341,1506958617226333,1506958617000,3,331187,1506960634679,4,1,17,1,6,1
72341,1506958617226333,1506958617000,3,256163,1506960664679,4,1,17,1,6,1
72342,1506958618324334,1506958618000,3,272660,1506959078042,4,3,2,1,13,2
72342,1506958618324334,1506958618000,3,145472,1506959218443,4,3,2,1,13,1
72342,1506958618324334,1506958618000,3,136103,1506959248443,4,3,2,1,13,1
17071,1506958618265335,1506958618000,3,160974,1506959016812,4,3,20,10,28,2
17071,1506958618265335,1506958618000,3,202557,1506959386123,4,3,20,10,28,2
17071,1506958618265335,1506958618000,3,16129,1506959416123,4,3,20,10,28,2
65712,1506958619340336,1506958619000,3,162300,1506958633812,4,1,17,1,21,2
65712,1506958619340336,1506958619000,3,202557,1506958869741,4,1,17,1,21,2
65712,1506958619340336,1506958619000,3,16129,1506958899741,4,1,17,1,21,2
45048,1506958619850337,1506958619000,2,160974,1506958619274,4,1,17,1,25,2
45048,1506958619850337,1506958619000,2,160417,1506958649274,4,1,17,1,25,2
41225,1506958619146338,1506958619000,2,160417,1506958746826,4,1,17,1,12,4
41225,1506958619146338,1506958619000,2,300470,1506958776826,4,1,17,1,12,4
72343,1506958619356339,1506958619000,10,160974,1506958639050,4,1,17,1,25,1
72343,1506958619356339,1506958619000,10,284463,1506958695433,4,1,17,1,25,1
72343,1506958619356339,1506958619000,10,300470,1506958699856,4,1,17,1,25,1
72343,1506958619356339,1506958619000,10,336928,1506958707275,4,1,17,1,25,1
72343,1506958619356339,1506958619000,10,66171,1506958814787,4,1,17,1,25,1
72343,1506958619356339,1506958619000,10,50864,1506958845561,4,1,17,1,25,1
72343,1506958619356339,1506958619000,10,205879,1506959011832,4,1,17,1,25,1
72343,1506958619356339,1506958619000,10,285718,1506959079529,4,1,17,1,25,1
72343,1506958619356339,1506958619000,10,156216,1506959161464,4,1,17,1,25,1
72343,1506958619356339,1506958619000,10,336900,1506959191464,4,1,17,1,25,1
61681,1506958619115340,1506958619000,2,160974,1506960298859,4,1,17,1,13,2
61681,1506958619115340,1506958619000,2,16129,1506960328859,4,1,17,1,13,2
72344,1506958620171341,1506958620000,4,284622,1506958904401,4,1,17,1,21,2
72344,1506958620171341,1506958620000,4,162655,1506966758942,4,1,17,1,21,2
72344,1506958620171341,1506958620000,4,166581,1506976029402,4,1,17,1,21,2
72344,1506958620171341,1506958620000,4,224658,1506976059402,4,1,17,1,21,2
72345,1506958620152342,1506958620000,2,300470,1506958672797,4,1,17,1,24,2
72345,1506958620152342,1506958620000,2,16129,1506958702797,4,1,17,1,24,2
72346,1506958621120343,1506958621000,2,158082,1506959269726,4,3,2,1,8,1
72346,1506958621120343,1506958621000,2,273616,1506959299726,4,3,2,1,8,1
72347,1506958621125344,1506958621000,2,160974,1506959526866,4,3,20,1,7,2
72347,1506958621125344,1506958621000,2,202557,1506959556866,4,3,20,1,7,2
72348,1506958621199345,1506958621000,3,84916,1506959038798,4,1,17,1,7,1
72348,1506958621199345,1506958621000,3,160974,1506960719360,4,1,17,1,7,2
72348,1506958621199345,1506958621000,3,83739,1506960749360,4,1,17,1,7,2
72349,1506958622166346,1506958622000,9,160974,1506958633971,4,1,17,10,28,2
72349,1506958622166346,1506958622000,9,16129,1506958660340,4,1,17,10,28,2
72349,1506958622166346,1506958622000,9,300470,1506958665774,4,1,17,10,28,2
72349,1506958622166346,1506958622000,9,272660,1506958735404,4,1,17,10,28,2
72349,1506958622166346,1506958622000,9,59758,1506958737591,4,1,17,10,28,2
72349,1506958622166346,1506958622000,9,10034,1506959205905,4,1,17,10,28,1
72349,1506958622166346,1506958622000,9,145472,1506959208390,4,1,17,10,28,1
72349,1506958622166346,1506958622000,9,156808,1506959215641,4,1,17,10,28,1
72349,1506958622166346,1506958622000,9,304302,1506959245641,4,1,17,10,28,1
72350,1506958622226347,1506958622000,5,16129,1506958758277,4,1,17,1,17,2
72350,1506958622226347,1506958622000,5,194337,1506959168666,4,1,17,1,17,1
72350,1506958622226347,1506958622000,5,194823,1506959269859,4,1,17,1,17,1
72350,1506958622226347,1506958622000,5,194322,1506959315314,4,1,17,1,17,1
72350,1506958622226347,1506958622000,5,186514,1506959345314,4,1,17,1,17,1
72351,1506958624352348,1506958624000,5,160974,1506958644943,4,1,17,1,12,2
72351,1506958624352348,1506958624000,5,160894,1506959108770,4,1,17,1,12,1
72351,1506958624352348,1506958624000,5,161585,1506959336783,4,1,17,1,12,1
72351,1506958624352348,1506958624000,5,254489,1506959425059,4,1,17,1,12,1
72351,1506958624352348,1506958624000,5,65896,1506959455059,4,1,17,1,12,1
20237,1506958624150349,1506958624000,4,166283,1506958663665,4,1,17,1,25,1
20237,1506958624150349,1506958624000,4,202557,1506958709195,4,1,17,1,25,1
20237,1506958624150349,1506958624000,4,65368,1506958876539,4,1,17,1,25,1
20237,1506958624150349,1506958624000,4,352116,1506958906539,4,1,17,1,25,1
72352,1506958624604350,1506958624000,2,202557,1506958910657,4,1,17,1,13,2
72352,1506958624604350,1506958624000,2,160974,1506958940657,4,1,17,1,13,2
72353,1506958625222351,1506958625000,2,324062,1506960413964,4,3,2,1,25,1
72353,1506958625222351,1506958625000,2,323783,1506960443964,4,3,2,1,25,1
38017,1506958626278352,1506958626000,2,160974,1506958821876,4,3,2,1,25,1
38017,1506958626278352,1506958626000,2,202557,1506958851876,4,3,2,1,25,1
72354,1506958626406353,1506958626000,2,160974,1506958643680,4,1,17,1,8,1
72354,1506958626406353,1506958626000,2,161858,1506958673680,4,1,17,1,8,1
72355,1506958627181354,1506958627000,2,160974,1506958702792,4,3,20,1,13,2
72355,1506958627181354,1506958627000,2,158536,1506958732792,4,3,20,1,13,2
72356,1506958627338355,1506958627000,2,160417,1506958706444,4,3,2,1,25,4
