user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
152810,1507952183783904,1507952183000,2,158882,1507952497948,4,3,2,1,21,2
152810,1507952183783904,1507952183000,2,293513,1507952527948,4,3,2,1,21,2
303164,1507952194360905,1507952194000,2,271262,1507952775672,4,3,2,1,16,2
303164,1507952194360905,1507952194000,2,96210,1507952805672,4,3,2,1,16,2
303165,1507952195154906,1507952195000,2,96210,1507953091567,4,1,17,1,20,2
303165,1507952195154906,1507952195000,2,336245,1507953121567,4,1,17,1,20,2
141081,1507952196468907,1507952196000,5,293513,1507952409560,4,3,2,1,21,2
141081,1507952196468907,1507952196000,5,245161,1507952664570,4,3,2,1,21,2
141081,1507952196468907,1507952196000,5,237638,1507952913170,4,3,2,1,21,1
141081,1507952196468907,1507952196000,5,158882,1507953180433,4,3,2,1,21,2
141081,1507952196468907,1507952196000,5,209814,1507953210433,4,3,2,1,21,2
36993,1507952201257908,1507952201000,2,293513,1507952253559,4,3,2,1,13,2
36993,1507952201257908,1507952201000,2,270607,1507952283559,4,3,2,1,13,2
109034,1507952205269909,1507952205000,3,158882,1507952292891,4,3,20,1,25,2
109034,1507952205269909,1507952205000,3,293513,1507952361400,4,3,20,1,25,2
109034,1507952205269909,1507952205000,3,50504,1507952391400,4,3,20,1,25,2
116678,1507952207371910,1507952207000,2,270607,1507952320727,4,3,2,1,21,2
116678,1507952207371910,1507952207000,2,96986,1507952350727,4,3,2,1,21,2
28919,1507952208119911,1507952208000,3,245161,1507952247815,4,1,17,1,6,2
28919,1507952208119911,1507952208000,3,293513,1507952256579,4,1,17,1,6,2
28919,1507952208119911,1507952208000,3,270607,1507952286579,4,1,17,1,6,2
118052,1507952209421912,1507952209000,2,158882,1507952359311,4,3,20,3,28,2
118052,1507952209421912,1507952209000,2,293513,1507952389311,4,3,20,3,28,2
139474,1507952213121913,1507952213000,3,245161,1507952255917,4,3,2,1,21,2
139474,1507952213121913,1507952213000,3,293513,1507952261411,4,3,2,1,21,2
139474,1507952213121913,1507952213000,3,96986,1507952291411,4,3,2,1,21,2
22579,1507952219437914,1507952219000,2,284066,1507952354505,4,3,20,1,8,1
22579,1507952219437914,1507952219000,2,119117,1507952384505,4,3,20,1,8,1
23546,1507952219364915,1507952219000,2,245161,1507952266208,4,3,2,1,25,2
23546,1507952219364915,1507952219000,2,270607,1507952296208,4,3,2,1,25,2
303166,1507952225551916,1507952225000,4,293513,1507952304531,4,1,17,1,8,2
303166,1507952225551916,1507952225000,4,113927,1507952499691,4,1,17,1,8,1
303166,1507952225551916,1507952225000,4,114011,1507952616794,4,1,17,1,8,1
303166,1507952225551916,1507952225000,4,114720,1507952646794,4,1,17,1,8,1
303167,1507952230398917,1507952230000,2,158882,1507952260692,4,3,20,1,16,2
303167,1507952230398917,1507952230000,2,293513,1507952290692,4,3,20,1,16,2
303168,1507952233897918,1507952233000,2,336245,1507952354713,4,3,2,1,16,1
303168,1507952233897918,1507952233000,2,16087,1507952384713,4,3,2,1,16,1
303169,1507952234392919,1507952234000,2,305019,1507952325069,4,3,2,1,5,1
303169,1507952234392919,1507952234000,2,304040,1507952355069,4,3,2,1,5,1
5739,1507952234311920,1507952234000,3,65991,1507952340615,4,3,2,1,13,2
5739,1507952234311920,1507952234000,3,285813,1507953099115,4,3,2,1,13,2
5739,1507952234311920,1507952234000,3,293513,1507953129115,4,3,2,1,13,2
7164,1507952237198921,1507952237000,2,285813,1507953752508,4,3,2,1,8,2
7164,1507952237198921,1507952237000,2,8497,1507953782508,4,3,2,1,8,2
3883,1507952237166922,1507952237000,2,50504,1507952374207,4,1,17,1,11,2
3883,1507952237166922,1507952237000,2,158882,1507952404207,4,1,17,1,11,2
262478,1507952239560923,1507952239000,3,2591,1507952321378,4,1,17,1,1,1
262478,1507952239560923,1507952239000,3,2609,1507952390712,4,1,17,1,1,7
262478,1507952239560923,1507952239000,3,3987,1507952420712,4,1,17,1,1,7
37655,1507952241364924,1507952241000,4,293513,1507953123986,2,4,2,1,20,2
37655,1507952241364924,1507952241000,4,158882,1507953164267,2,4,2,1,20,2
37655,1507952241364924,1507952241000,4,270607,1507953326134,2,4,2,1,20,2
37655,1507952241364924,1507952241000,4,265991,1507953356134,2,4,2,1,20,2
19867,1507952242256925,1507952242000,2,158882,1507953724239,4,3,2,1,20,2
19867,1507952242256925,1507952242000,2,107134,1507953754239,4,3,2,1,20,2
38197,1507952248385926,1507952248000,2,96210,1507952395182,4,1,17,1,16,2
38197,1507952248385926,1507952248000,2,245161,1507952425182,4,1,17,1,16,2
303170,1507952250208927,1507952250000,2,245161,1507953409864,4,3,2,1,21,2
303170,1507952250208927,1507952250000,2,285813,1507953439864,4,3,2,1,21,2
100920,1507952251270928,1507952251000,9,293513,1507952302233,4,1,17,1,5,2
100920,1507952251270928,1507952251000,9,30336,1507952310316,4,1,17,1,5,2
100920,1507952251270928,1507952251000,9,50504,1507952339007,4,1,17,1,5,2
100920,1507952251270928,1507952251000,9,168416,1507952555739,4,1,17,1,5,1
100920,1507952251270928,1507952251000,9,270607,1507952752458,4,1,17,1,5,1
100920,1507952251270928,1507952251000,9,336245,1507952756492,4,1,17,1,5,1
100920,1507952251270928,1507952251000,9,168784,1507952776318,4,1,17,1,5,1
100920,1507952251270928,1507952251000,9,168743,1507952791456,4,1,17,1,5,1
100920,1507952251270928,1507952251000,9,96586,1507952821456,4,1,17,1,5,1
16847,1507952253292929,1507952253000,5,50504,1507952284441,4,1,17,1,13,1
16847,1507952253292929,1507952253000,5,30336,1507952294118,4,1,17,1,13,1
16847,1507952253292929,1507952253000,5,31540,1507952339909,4,1,17,1,13,1
16847,1507952253292929,1507952253000,5,304310,1507952377981,4,1,17,1,13,1
16847,1507952253292929,1507952253000,5,119102,1507952407981,4,1,17,1,13,1
26055,1507952254368930,1507952254000,2,245041,1507952599357,4,3,20,1,21,1
26055,1507952254368930,1507952254000,2,156296,1507952629357,4,3,20,1,21,1
303171,1507952258245931,1507952258000,2,293513,1507952357921,4,1,17,10,28,2
303171,1507952258245931,1507952258000,2,50504,1507952387921,4,1,17,10,28,2
37721,1507952263233932,1507952263000,3,158882,1507952451749,4,3,2,1,2,2
37721,1507952263233932,1507952263000,3,293513,1507952680009,4,3,2,1,2,2
