user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
1563,1506839802185561,1506839802000,4,338406,1506839803857,4,1,17,1,25,5
1563,1506839802185561,1506839802000,4,338474,1506839852115,4,1,17,1,25,5
1563,1506839802185561,1506839802000,4,164573,1506841690956,4,1,17,1,25,5
1563,1506839802185561,1506839802000,4,106644,1506841720956,4,1,17,1,25,5
1814,1506839811268562,1506839811000,4,235840,1506841191588,4,3,2,1,8,2
1814,1506839811268562,1506839811000,4,288431,1506841286630,4,3,2,1,8,1
1814,1506839811268562,1506839811000,4,284847,1506841311664,4,3,2,1,8,1
1814,1506839811268562,1506839811000,4,108854,1506841341664,4,3,2,1,8,1
1815,1506839837331563,1506839837000,3,119592,1506840003311,4,1,17,1,17,2
1815,1506839837331563,1506839837000,3,108854,1506840105951,4,1,17,1,17,2
1815,1506839837331563,1506839837000,3,145166,1506840135951,4,1,17,1,17,2
1032,1506839855225564,1506839855000,3,68866,1506839864665,4,3,20,1,6,2
1032,1506839855225564,1506839855000,3,205897,1506840946793,4,3,20,1,6,1
1032,1506839855225564,1506839855000,3,48973,1506840976793,4,3,20,1,6,1
1816,1506839895393565,1506839895000,2,270564,1506840167046,4,3,2,1,21,1
1816,1506839895393565,1506839895000,2,157132,1506840197046,4,3,2,1,21,1
1817,1506839908162566,1506839908000,3,195120,1506840698063,4,3,20,1,6,1
1817,1506839908162566,1506839908000,3,284847,1506842541388,4,3,20,1,6,2
1817,1506839908162566,1506839908000,3,108854,1506842571388,4,3,20,1,6,2
1818,1506839922164567,1506839922000,2,207122,1506839950357,4,1,17,1,17,1
1818,1506839922164567,1506839922000,2,68866,1506839980357,4,1,17,1,17,1
1819,1506839950118568,1506839950000,4,235840,1506840101486,4,3,2,1,25,2
1819,1506839950118568,1506839950000,4,108854,1506840155846,4,3,2,1,25,2
1819,1506839950118568,1506839950000,4,284847,1506840282990,4,3,2,1,25,2
1819,1506839950118568,1506839950000,4,145166,1506840312990,4,3,2,1,25,2
1820,1506839973281569,1506839973000,2,96663,1506840084498,2,3,20,1,5,2
1820,1506839973281569,1506839973000,2,30970,1506840114498,2,3,20,1,5,2
1821,1506840004360570,1506840004000,3,205897,1506840696323,4,3,2,1,21,1
1821,1506840004360570,1506840004000,3,68866,1506840838823,4,3,2,1,21,1
1821,1506840004360570,1506840004000,3,166552,1506840868823,4,3,2,1,21,1
1822,1506840110204571,1506840110000,2,207122,1506841370754,4,3,20,1,25,1
1822,1506840110204571,1506840110000,2,162286,1506841400754,4,3,20,1,25,1
1823,1506840132320572,1506840132000,3,237620,1506840371553,4,4,20,1,25,1
1823,1506840132320572,1506840132000,3,168701,1506840775086,4,4,20,1,25,1
1823,1506840132320572,1506840132000,3,157861,1506840805086,4,4,20,1,25,1
1824,1506840149188573,1506840149000,2,284847,1506840426323,2,4,2,1,25,2
1824,1506840149188573,1506840149000,2,283908,1506840456323,2,4,2,1,25,2
1825,1506840224709574,1506840224000,5,119592,1506841332641,4,3,2,1,13,1
1825,1506840224709574,1506840224000,5,363291,1506841696005,4,3,2,1,13,1
1825,1506840224709574,1506840224000,5,361700,1506842529962,4,3,2,1,13,1
1825,1506840224709574,1506840224000,5,50919,1506842670245,4,3,2,1,13,1
1825,1506840224709574,1506840224000,5,191330,1506842700245,4,3,2,1,13,1
1826,1506840236643575,1506840236000,2,119592,1506840444145,4,3,2,1,25,2
1826,1506840236643575,1506840236000,2,312902,1506840474145,4,3,2,1,25,2
1827,1506840249369576,1506840249000,2,119592,1506840289777,4,3,2,1,13,2
1827,1506840249369576,1506840249000,2,68866,1506840319777,4,3,2,1,13,2
1828,1506840255159577,1506840255000,2,119592,1506840495042,4,3,2,1,27,2
1828,1506840255159577,1506840255000,2,304250,1506840525042,4,3,2,1,27,2
1829,1506840265857578,1506840265000,4,119592,1506840309270,4,1,17,5,28,2
1829,1506840265857578,1506840265000,4,235840,1506840419630,4,1,17,5,28,2
1829,1506840265857578,1506840265000,4,108854,1506840491737,4,1,17,5,28,2
1829,1506840265857578,1506840265000,4,145166,1506840521737,4,1,17,5,28,2
1830,1506840276489579,1506840276000,5,119592,1506840298787,4,1,17,1,16,2
1830,1506840276489579,1506840276000,5,68866,1506840351506,4,1,17,1,16,2
1830,1506840276489579,1506840276000,5,145166,1506840386634,4,1,17,1,16,2
1830,1506840276489579,1506840276000,5,96663,1506840418806,4,1,17,1,16,2
1830,1506840276489579,1506840276000,5,195079,1506840448806,4,1,17,1,16,2
1831,1506840300336580,1506840300000,2,108854,1506840381157,4,3,2,10,28,2
1831,1506840300336580,1506840300000,2,235840,1506840411157,4,3,2,10,28,2
1445,1506840324226581,1506840324000,4,205897,1506840438059,4,3,20,11,28,1
1445,1506840324226581,1506840324000,4,157541,1506840488785,4,3,20,11,28,1
1445,1506840324226581,1506840324000,4,157132,1506840608010,4,3,20,11,28,1
1445,1506840324226581,1506840324000,4,233769,1506840638010,4,3,20,11,28,1
1832,1506840356285582,1506840356000,2,68866,1506840711636,4,3,2,1,21,2
