user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
233717,1508020582335372,1508020582000,3,209348,1508021099788,4,3,2,1,13,2
233717,1508020582335372,1508020582000,3,208583,1508021323205,4,3,2,1,13,1
233717,1508020582335372,1508020582000,3,58619,1508021353205,4,3,2,1,13,1
33409,1508020583340373,1508020583000,2,234377,1508021769613,4,1,17,1,25,5
33409,1508020583340373,1508020583000,2,288528,1508021799613,4,1,17,1,25,5
307224,1508020583281374,1508020583000,2,76027,1508020587416,4,1,17,1,13,5
307224,1508020583281374,1508020583000,2,76367,1508020617416,4,1,17,1,13,5
22992,1508020589231375,1508020589000,2,208970,1508020618732,4,3,2,1,13,2
22992,1508020589231375,1508020589000,2,205869,1508020648732,4,3,2,1,13,2
170841,1508020590475376,1508020590000,2,205869,1508020656726,4,3,2,1,13,1
170841,1508020590475376,1508020590000,2,57485,1508020686726,4,3,2,1,13,1
35045,1508020594170377,1508020594000,5,205869,1508020944128,4,3,2,1,12,2
35045,1508020594170377,1508020594000,5,299131,1508021929513,4,3,2,1,12,1
35045,1508020594170377,1508020594000,5,30895,1508021958103,4,3,2,1,12,1
35045,1508020594170377,1508020594000,5,245702,1508022057604,4,3,2,1,12,1
35045,1508020594170377,1508020594000,5,293334,1508022087604,4,3,2,1,12,1
20116,1508020599304378,1508020599000,2,293513,1508021994868,4,3,2,1,25,2
20116,1508020599304378,1508020599000,2,293514,1508022024868,4,3,2,1,25,2
521,1508020599947379,1508020599000,4,288528,1508022255210,4,3,2,1,21,2
521,1508020599947379,1508020599000,4,288301,1508022579039,4,3,2,1,21,1
521,1508020599947379,1508020599000,4,242396,1508022665889,4,3,2,1,21,1
521,1508020599947379,1508020599000,4,338040,1508022695889,4,3,2,1,21,1
30479,1508020600371380,1508020600000,3,288528,1508020714288,4,1,17,1,21,1
30479,1508020600371380,1508020600000,3,199474,1508020794983,4,1,17,1,21,1
30479,1508020600371380,1508020600000,3,161580,1508020824983,4,1,17,1,21,1
307225,1508020600156381,1508020600000,2,202652,1508020922289,4,3,2,1,21,1
307225,1508020600156381,1508020600000,2,57485,1508020952289,4,3,2,1,21,1
307226,1508020600102382,1508020600000,2,100917,1508020614205,4,1,17,1,13,5
307226,1508020600102382,1508020600000,2,284773,1508020644205,4,1,17,1,13,5
115042,1508020601199383,1508020601000,2,288528,1508020625097,4,3,2,1,25,5
115042,1508020601199383,1508020601000,2,337143,1508020655097,4,3,2,1,25,5
307227,1508020604276384,1508020604000,2,199474,1508032094447,4,1,17,1,13,2
307227,1508020604276384,1508020604000,2,206763,1508032124447,4,1,17,1,13,2
130484,1508020610396385,1508020610000,2,159275,1508021701712,4,1,17,1,4,1
130484,1508020610396385,1508020610000,2,159266,1508021731712,4,1,17,1,4,1
27761,1508020613254386,1508020613000,2,194923,1508022184078,4,3,2,1,17,1
27761,1508020613254386,1508020613000,2,195198,1508022214078,4,3,2,1,17,1
20327,1508020619821387,1508020619000,2,288528,1508020784367,4,3,20,1,9,2
20327,1508020619821387,1508020619000,2,293513,1508020814367,4,3,20,1,9,2
307228,1508020619671388,1508020619000,2,288528,1508023022843,4,3,2,1,25,2
307228,1508020619671388,1508020619000,2,336807,1508023052843,4,3,2,1,25,2
16823,1508020620273389,1508020620000,2,209013,1508020648654,4,1,17,1,12,1
16823,1508020620273389,1508020620000,2,234868,1508020678654,4,1,17,1,12,1
41053,1508020623320390,1508020623000,4,293513,1508020806064,4,3,2,1,4,2
41053,1508020623320390,1508020623000,4,270607,1508020879734,4,3,2,1,4,1
41053,1508020623320390,1508020623000,4,15825,1508021068354,4,3,2,1,4,1
41053,1508020623320390,1508020623000,4,15063,1508021098354,4,3,2,1,4,1
207271,1508020632334391,1508020632000,3,288528,1508020794623,4,1,17,1,25,2
207271,1508020632334391,1508020632000,3,205869,1508021642671,4,1,17,1,25,2
207271,1508020632334391,1508020632000,3,199474,1508021672671,4,1,17,1,25,2
24334,1508020633189392,1508020633000,11,332486,1508020669169,4,1,17,1,25,1
24334,1508020633189392,1508020633000,11,324272,1508020781936,4,1,17,1,25,1
24334,1508020633189392,1508020633000,11,331531,1508020880216,4,1,17,1,25,1
24334,1508020633189392,1508020633000,11,314273,1508022780529,4,1,17,1,25,1
24334,1508020633189392,1508020633000,11,324453,1508022828511,4,1,17,1,25,1
24334,1508020633189392,1508020633000,11,324564,1508022962064,4,1,17,1,25,1
24334,1508020633189392,1508020633000,11,166129,1508024611722,4,1,17,1,25,1
24334,1508020633189392,1508020633000,11,166144,1508024742287,4,1,17,1,25,1
24334,1508020633189392,1508020633000,11,355169,1508024810154,4,1,17,1,25,1
24334,1508020633189392,1508020633000,11,237785,1508024895349,4,1,17,1,25,1
24334,1508020633189392,1508020633000,11,163022,1508024925349,4,1,17,1,25,1
147663,1508020635122393,1508020635000,4,312788,1508020700808,4,3,2,1,25,1
147663,1508020635122393,1508020635000,4,285377,1508022715186,4,3,2,1,25,1
147663,1508020635122393,1508020635000,4,288500,1508023136923,4,3,2,1,25,1
147663,1508020635122393,1508020635000,4,312437,1508023166923,4,3,2,1,25,1
23364,1508020641169394,1508020641000,2,288528,1508020810446,2,4,2,1,25,2
23364,1508020641169394,1508020641000,2,293513,1508020840446,2,4,2,1,25,2
33319,1508020641906395,1508020641000,3,57485,1508020706723,4,3,2,1,18,1
33319,1508020641906395,1508020641000,3,162700,1508021940903,4,3,2,1,18,1
33319,1508020641906395,1508020641000,3,206763,1508021970903,4,3,2,1,18,1
307229,1508020641231396,1508020641000,2,62367,1508020650095,4,1,17,1,25,5
307229,1508020641231396,1508020641000,2,62558,1508020680095,4,1,17,1,25,5
26197,1508020645427397,1508020645000,3,288528,1508021887933,4,4,2,1,8,2
26197,1508020645427397,1508020645000,3,338217,1508022023400,4,4,2,1,8,1
26197,1508020645427397,1508020645000,3,58020,1508022053400,4,4,2,1,8,1
190088,1508020646266398,1508020646000,2,48266,1508022058443,4,3,2,1,12,1
190088,1508020646266398,1508020646000,2,48273,1508022088443,4,3,2,1,12,1
